EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5441280,SOUTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,02/20/2005,1330,Avalanche, , ,0,0,0,0,CO,MST, ,1185392,Z,19,GJT,0,0,GOVT OFFICIAL, , , , , , , , ,02/20/2005,1331, , , , ,"","One person of a party of three was buried in an avalanche near Red Mountain Pass. As the victim skied down a slope, the avalanche broke free and carried the victim roughly 500 feet. The victim was under the snow almost the whole time during the ride. The victim remained on his back and came to rest in a slightly sitting position with his hand covering his face. The victim could see light, so he struggled to free his hand and face and was 1/3 out of the snow by the time his companions located him.",132
5445472,GORE AND ELK MOUNTAINS/CENTRAL MOUNTAIN VALLEYS (ZONE), ,03/06/2005,1444,Avalanche, , ,1,0,0,0,CO,MST, ,1186386,Z,10,GJT,0,0,GOVT OFFICIAL, , , , , , , , ,03/06/2005,1446, , , , ,"","A 32 year old man was buried and killed in a sizable avalanche in the backcountry near the Aspen Highlands Ski Area. The man was participating in an avalanche awareness class in the Five Fingers Bowl. The victim was the third person to ski across a section of the slope when he fell and rolled which triggered the avalanche. The victim was swept nearly completely down the mountain side in a churning torrent of snow. The other skiers in the group descended the mountain and reached the debris field after 20 to 30 minutes. They pinpointed the victims transceiver signal and found him under 3 to 4 feet of snow, and performed CPR for at least an hour without success. The Pitkin County Corner's Office said the victim died from asphyxiation.",133
5445471,NORTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,03/21/2005,1000,Avalanche, , ,0,0,0,0,CO,MST, ,1186385,Z,18,GJT,0,0,GENERAL PUBLIC, , , , , , , , ,03/21/2005,1030, , , , ,"","Three experienced backcountry skiers set out for fresh powder on the west side of Red Mountain #2. They triggered an avalanche which buried the male skier, one of the female skiers, and a dog.  The non-buried female skier found the male skier buried with his hands sticking out of the snow and assisted in extracting him from the snow.  Afterwards, the two skiers feverishly searched for their  companion using a probe and a locating beacon. After about 15 minutes they found their companion buried in the snow and performed mouth-to-mouth resuscitation while digging her out. The skier regained consciousness and the three skiers were able to return to their vehicle.  The dog did not survive.",134
5445475,NORTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,03/21/2005,1019,Avalanche, , ,0,0,0,0,CO,MST, ,1186388,Z,18,GJT,0,0,GOVT OFFICIAL, , , , , , , , ,03/21/2005,1102, , , , ,"","An avalanche on Red Mountain Pass covered a portion of Highway 550.  At the centerline, the debris from the avalanche was 1 foot deep by 10 feet in length, causing the road to be closed for 43 minutes while debris was cleared.",135
5445476,SOUTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,03/21/2005,1019,Avalanche, , ,0,0,0,0,CO,MST, ,1186388,Z,19,GJT,0,0,GOVT OFFICIAL, , , , , , , , ,03/21/2005,1102, , , , ,"","An avalanche on Red Mountain Pass covered a portion of Highway 550.  At the centerline, the debris from the avalanche was 1 foot deep by 10 feet in length, causing the road to be closed for 43 minutes while debris was cleared.",136
5490279,S & SE GRAND / W CENTRAL & SW BOULDER / GILPIN / CLEAR CREEK / SUMMIT / N & W PARK COUNTIES ABOVE 9000 FEET (ZONE), ,03/24/2005,1220,Avalanche, , ,1,1,0,0,CO,MST, ,1204966,Z,34,BOU,0,0,GOVT OFFICIAL, , , , , , , , ,03/24/2005,1220, , , , ,"Two climbers were caught in an avalanche on the south side of Quandary Peak. One man survived with only minor injuries while his friend was buried and killed. Quandry Peak is located at the south end of the Tenmile Range, the summit is about 6.5 miles SSW of Breckenridge.","",137
5443236,WASATCH MOUNTAINS SOUTH OF I80 (ZONE), ,03/24/2005,1515,Avalanche, , ,0,3,0,0,UT,MST, ,1187225,Z,8,SLC,0,0,BROADCAST MEDIA, , , , , , , , ,03/24/2005,1615, , , , ,"Avalanche near Kessler Peak, Big Cottonwood Canyon caught 3 back country skiiers.","Heavy Snow during the 18-26th episode proved dangerous for back country skiiers. An avalanche on March 24th near Kessler Peak in the Cottonwoods caught 3 skiiers, all of whom survived but sustained injuries and were rescued. A second avalanche near Mt. Olympus caught 3 snowshoers, all of whom suffered minor injuries.",138
5443237,WASATCH MOUNTAINS SOUTH OF I80 (ZONE), ,03/24/2005,1645,Avalanche, , ,0,3,0,0,UT,MST, ,1187225,Z,8,SLC,0,0,BROADCAST MEDIA, , , , , , , , ,03/24/2005,1745, , , , ,"Avalanche near Mt. Olympus caught 3 snowshoers.","Heavy Snow during the 18-26th episode proved dangerous for back country skiiers. An avalanche on March 24th near Kessler Peak in the Cottonwoods caught 3 skiiers, all of whom survived but sustained injuries and were rescued. A second avalanche near Mt. Olympus caught 3 snowshoers, all of whom suffered minor injuries.",139
5490278,S & SE GRAND / W CENTRAL & SW BOULDER / GILPIN / CLEAR CREEK / SUMMIT / N & W PARK COUNTIES ABOVE 9000 FEET (ZONE), ,03/27/2005,1300,Avalanche, , ,0,2,0,0,CO,MST, ,1204965,Z,34,BOU,0,0,GOVT OFFICIAL, , , , , , , , ,03/27/2005,1300, , , , ,"Three backcountry skiers were caught in an avalanche, 1 was partially buried, 2 were completely buried and injured.  The more seriously injured skier suffered a fractured pelvis and a large leg laceration.","",140
5445473,NORTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,03/30/2005,1300,Avalanche, , ,0,0,0,0,CO,MST, ,1186387,Z,18,GJT,0,0,GOVT OFFICIAL, , , , , , , , ,03/31/2005,1754, , , , ,"","Snowfall and strong winds resulted in 2 natural avalanches that covered part of Highway 550 at Red Mountain Pass. These slides initiated the temporary closure of Red Mountain Pass. Avalanche mitigation was performed and resulted in numerous other slides which covered portions of Highway 550. Red Mountain Pass was closed for about 28 hours while debris was cleared and avalanche mitigation procedures were performed. The natural avalanches covered a 90 foot stretch of Highway 550 about 3 feet deep.",141
5445474,SOUTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,03/30/2005,1300,Avalanche, , ,0,0,0,0,CO,MST, ,1186387,Z,19,GJT,0,0,GOVT OFFICIAL, , , , , , , , ,03/31/2005,1754, , , , ,"","Snowfall and strong winds resulted in 2 natural avalanches that covered part of Highway 550 at Red Mountain Pass. These slides initiated the temporary closure of Red Mountain Pass. Avalanche mitigation was performed and resulted in numerous other slides which covered portions of Highway 550. Red Mountain Pass was closed for about 28 hours while debris was cleared and avalanche mitigation procedures were performed. The natural avalanches covered a 90 foot stretch of Highway 550 about 3 feet deep.",142
5443249,W UTAH T X NW/P X E JUAB (ZONE), ,03/30/2005,1630,Avalanche, , ,0,0,0,0,UT,MST, ,1187228,Z,4,SLC,0,0,LAW ENFORCEMENT, , , , , , , , ,03/30/2005,1645, , , , ,"","A massive 210 foot wide avalanche traveled over 200 feet and came to rest in a residential area in Woodland HIlls in Utah County. The slide covered a lot just renovated for development, and stopped within 100 feet of a row of new homes. No injuries or property damage.",143
5448566,GRAND AND BATTLEMENT MESAS (ZONE), ,04/01/2005,1050,Avalanche, , ,1,0,0,0,CO,MST, ,1187918,Z,9,GJT,0,0,GOVT OFFICIAL, , , , , , , , ,04/01/2005,1052, , , , ,"","A backcountry skier triggered an avalanche at about 10,560 feet above sea level on the Grand Mesa while ascending a slope. The skier was swept over some rocks and down into some trees. His companion notified 911 dispatch of the incident. CDOT employees and Mesa County Search and Rescue responded and found the victim about 2 hours after he was buried. The victim was not equiped with an avalanche rescue beacon and apparently died of asphyxiation.",144
5448448,SOUTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,04/15/2005,1600,Avalanche, , ,0,0,0,0,CO,MST, ,1187910,Z,19,GJT,0,0,NEWSPAPER, , , , , , , , ,04/15/2005,1800, , , , ,"","Warm weather resulted in an unstable snowpack which caused a series of avalanches along Highway 550 near Molas Pass and Red Mountain Pass. The largest of the slides was 300 feet wide and 12 feet deep. The highway was closed for 4 hours near Molas Pass and 3 hours on Red Mountain Pass while debris was cleared.",145
5448449,SOUTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,04/16/2005,1408,Avalanche, , ,0,0,0,0,CO,MST, ,1187911,Z,19,GJT,0,0,GOVT OFFICIAL, , , , , , , , ,04/16/2005,1413, , , , ,"","An avalanche 120 feet wide and 3 feet deep occurred along Highway 550 near Red Mountain Pass. Highway 550 was closed for about 2 and 1/2 hours while debris was cleared.",146
5448450,SOUTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,04/28/2005,900,Avalanche, , ,0,0,0,0,CO,MST, ,1187912,Z,19,GJT,0,0,GENERAL PUBLIC, , , , , , , , ,04/28/2005,902, , , , ,"","An avalanche occurred on the east side of Grand Turk Mountain and swept one person about 100 feet down the slope. The person was able to get to the side of the slide and avoid injury before it entered a rocky slot. The avalanche was 300 feet wide and ran 800 to 900 feet.",147
5490277,S & SE GRAND / W CENTRAL & SW BOULDER / GILPIN / CLEAR CREEK / SUMMIT / N & W PARK COUNTIES ABOVE 9000 FEET (ZONE), ,05/18/2005,1300,Avalanche, , ,0,1,0,0,CO,MST, ,1204964,Z,34,BOU,0,0,GOVT OFFICIAL, , , , , , , , ,05/18/2005,1300, , , , ,"A backcountry snowboarder triggered a small slab avalanche on the north side of Buffalo Mountain. He received leg and facial injuries.","",148
5490276,S & SE GRAND / W CENTRAL & SW BOULDER / GILPIN / CLEAR CREEK / SUMMIT / N & W PARK COUNTIES ABOVE 9000 FEET (ZONE), ,05/20/2005,1030,Avalanche, , ,1,0,0,0,CO,MST, ,1204963,Z,34,BOU,0,0,GOVT OFFICIAL, , , , , , , , ,05/20/2005,1030, , , , ,"A 53-year-old skier from Boulder was buried and killed in a medium-sized wet slab avalanche at Arapahoe Basin. The avalanche occurred in an area known as the First Alley, immediately below the roll on the west side of the Pallavicini Run.","",149
5451687,CENTRAL OREGON (ZONE), ,05/22/2005,1230,Avalanche, , ,0,2,0,0,OR,PST, ,1190447,Z,43,PDT,0,0,NEWSPAPER, , , , , , , , ,05/22/2005,1230, , , , ,"","An avalanche was triggered on Thayer Glacier on North Sister, or 14 miles southwest of the city of Sisters.  Two climbers were caught in the avalanche and were seriously injured.  Two blackhawk helicopters from the Oregon National Guard airlifted the injured climbers off the mountain.",150
5490158,S & E JACKSON / LARIMER / N & NE GRAND / NW BOULDER COUNTIES ABOVE 9000 FEET (ZONE), ,11/06/2005,1030,Avalanche, , ,1,0,0,0,CO,MST, ,1204962,Z,33,BOU,0,0,GOVT OFFICIAL, , , , , , , , ,11/06/2005,1030, , , , ,"A backcountry snowboarder and his dog were buried and killed in a hard slab avalanche on the north side of Mines Peak, just northeast of the summit of Berthoud Pass.","",151
5480671,NORTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,11/16/2005,1200,Avalanche, , ,0,0,0,0,CO,MST, ,1201656,Z,18,GJT,0,0,GOVT OFFICIAL, , , , , , , , ,11/16/2005,1202, , , , ,"","Two skiers climbed Trico Peak just east of Red Mountain Pass summit and triggered an avalanche. The avalanche was about 300 to 400 feet wide and ran into the basin, requiring one of the skiers to continue his run to avoid being swept away. Unfortunately, a dog that was with the skiers was buried and killed by the avalanche.",152
5485863,NORTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,12/18/2005,1940,Avalanche, , ,0,0,0,0,CO,MST, ,1201678,Z,18,GJT,0,0,GOVT OFFICIAL, , , , , , , , ,12/19/2005,520, , , , ,"","Natural and mitigation avalanches covered portions of Highway 550 near Red Mountain Pass and resulted in closure of the road for about one hour while debris was cleared. The slides covered portions of highway 550 with 2 to 6 feet of snow for distances of 20 to 115 feet.",153
5485864,SOUTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,12/18/2005,1940,Avalanche, , ,0,0,0,0,CO,MST, ,1201678,Z,19,GJT,0,0,GOVT OFFICIAL, , , , , , , , ,12/19/2005,520, , , , ,"","Natural and mitigation avalanches covered portions of Highway 550 near Red Mountain Pass and resulted in closure of the road for about one hour while debris was cleared. The slides covered portions of highway 550 with 2 to 6 feet of snow for distances of 20 to 115 feet.",154
5485862,NORTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,12/20/2005,1700,Avalanche, , ,0,0,0,0,CO,MST, ,1201677,Z,18,GJT,0,0,GOVT OFFICIAL, , , , , , , , ,12/21/2005,1200, , , , ,"","New snowfall and a period of rain resulted in a natural avalanche near Red Mountain Pass which hit Highway 550, covering the road for a distance of 30 feet with a snow depth up to 6 feet. This prompted avalanche mitigation to be performed which resulted in four man-made avalanches from the Uncompahgre Gorge to Red Mountain Pass, some of which hit portions of Highway 550. Highway 550 was closed for a total of 76 minutes while debris was cleared.",155
5490157,S & SE GRAND / W CENTRAL & SW BOULDER / GILPIN / CLEAR CREEK / SUMMIT / N & W PARK COUNTIES ABOVE 9000 FEET (ZONE), ,12/22/2005,1230,Avalanche, , ,1,0,0,0,CO,MST, ,1204961,Z,34,BOU,0,0,GOVT OFFICIAL, , , , , , , , ,12/22/2005,1230, , , , ,"Two teenage hikers were caught in a hard slab avalanche on the east side of Kelso Mountain, about 3 miles south of Bakerville and about 1 mile east of the summit of Torreys Peak. One young man -- an 18-year-old from Colorado Springs -- was buried and killed.","",156
5489373,WIND RIVER MOUNTAINS EAST (ZONE), ,12/27/2005,1100,Avalanche, , ,1,0,0,0,WY,MST, ,1203039,Z,15,RIW,0,0,NEWSPAPER, , , , , , , , ,12/27/2005,1100, , , , ,"","An avalanche killed a 21 year-old man who was snowmobiling near Togwotee Pass.  It took Search and Rescue two days to find the man, who was buried under 12 feet of snow, due to inclement weather and additional avalanches.  A companion escaped injury because he was riding above where the snow broke free.",157
5490156,S & E JACKSON / LARIMER / N & NE GRAND / NW BOULDER COUNTIES ABOVE 9000 FEET (ZONE), ,01/01/2006,1100,Avalanche, , ,2,0,0,0,CO,MST, ,1204960,Z,33,BOU,0,0,PARK/FOREST SERVICE, , , , , , , , ,01/01/2006,1100, , , , ,"Two snowmobilers from Iowa were buried and killed in an avalanche in the Trap Park area of the Front Range, about 3.5 miles east-northeast of Cameron Pass. There were 12 snowmobilers in the party. Seven were caught, five partly buried and two fully buried; both buried riders were killed.  The data was provided by the Colorado Avalanche Information Center.","",158
5489374,TETON & GROS VENTRE MOUNTAINS (ZONE), ,01/05/2006,1320,Avalanche, , ,1,1,0,0,WY,MST, ,1203040,Z,12,RIW,0,0,LAW ENFORCEMENT, , , , , , , , ,01/05/2006,1320, , , , ,"","An avalanche broke on a 40-degree slope of Taylor Mountain and ran for one mile down 2,000 vertical feet killing one skier and injuring another.  The injured skier survived by swimming through the snow and keeping his hands above the snow as the avalanche carried him down the east slope of Taylor Mountain.  The avalanche debris covered approximately 40 acres in the Taylor Mountain/Coal Creek Drainage.",159
